Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27212
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Parkplatz
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;2781227;bis:;2786986
Ausgelesen am:;30.06.2025 10:37:21;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800016";SR1 [W/m2] = m2 /E2/"800016";IR2 [W/m2] = m3 /E3/"800016";SR2 [W/m2] = m4 /E4/"800016";Temp [degC] = m5 /E5/"800016";Luftdruck [mbar] = m6 /E6/"190039";Bodenfeucht [vol%] = m7 /E7/"190039";RH-oben [%RH] = m8 /E8/"190039";LT-oben [degC] = n5 /E13/"190040";RH-unten [%RH] = n6 /E14/"190040";LT-unten [degC] = n7 /E15/"190040";Windgeschw [m/s] = n8 /E16/"190040";Windricht [grad] = p1 /E17/"190040";Bodentemp-1 [degC] = r3 /E27/"158060";Bodentemp-2 [degC] = r4 /E28/"158060";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Z hlvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldst rke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783180;27.06.25 18:57:05;-80,219;326,545;36,224;29,292;27,815;800,192;3,543;55,645;25,745;53,180;26,915;1,707;274,686;30,287;28,526;6377;637,7;;0,0;60;12,79;31,07;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783181;27.06.25 18:58:05;-79,657;329,670;36,190;29,348;27,798;800,192;3,546;55,715;25,755;53,130;26,940;1,109;270,585;30,299;28,529;6377;637,7;;0,0;60;12,78;31,07;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783182;27.06.25 18:59:05;-79,175;306,357;36,023;27,607;27,820;800,192;3,552;55,715;25,780;52,975;27,055;0,943;241,026;30,333;28,548;6377;637,7;;0,0;60;12,79;31,23;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783183;27.06.25 19:00:05;-79,224;305,117;35,614;27,935;27,872;800,192;3,549;55,765;25,810;52,725;27,195;1,375;214,853;30,339;28,557;6377;637,7;;0,0;60;12,77;31,03;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783184;27.06.25 19:01:05;-79,720;335,541;34,932;30,520;27,900;800,192;3,543;55,510;25,855;52,545;27,150;2,016;315,838;30,372;28,581;6377;637,7;;0,0;60;12,77;31,15;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783185;27.06.25 19:02:05;-79,164;336,730;34,897;29,988;27,885;800,192;3,549;55,390;25,835;52,620;27,090;1,192;268,853;30,375;28,587;6377;637,7;;0,0;60;12,77;30,83;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783186;27.06.25 19:03:05;-78,182;347,234;35,124;30,462;27,888;800,192;3,552;55,565;25,810;52,905;27,095;1,879;284,524;30,381;28,615;6377;637,7;;0,0;60;12,76;30,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783187;27.06.25 19:04:05;-77,654;351,731;34,996;30,822;27,900;800,192;3,558;56,005;25,800;53,015;27,085;1,147;251,848;30,387;28,602;6377;637,7;;0,0;60;12,76;31,15;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783188;27.06.25 19:05:05;-76,943;351,700;34,999;30,792;27,950;800,192;3,558;56,055;25,780;52,985;27,130;0,802;247,399;30,437;28,615;6377;637,7;;0,0;60;12,77;31,15;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783189;27.06.25 19:06:05;-77,091;350,935;34,588;30,564;28,020;800,192;3,552;56,110;25,805;53,025;27,225;1,579;255,504;30,516;28,621;6377;637,7;;0,0;60;12,76;30,91;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783190;27.06.25 19:07:05;-76,995;348,582;34,398;30,019;28,080;800,192;3,549;56,275;25,870;53,110;27,355;1,154;189,270;30,528;28,621;6377;637,7;;0,0;60;12,78;30,91;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783191;27.06.25 19:08:05;-77,737;304,846;33,415;25,736;28,077;800,192;3,558;55,610;25,845;52,155;27,370;2,071;296,145;30,553;28,627;6377;637,7;;0,0;60;12,76;30,87;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783192;27.06.25 19:09:05;-77,629;336,354;32,894;27,776;28,050;800,192;3,561;55,570;25,865;52,155;27,275;1,772;299,649;30,565;28,639;6377;637,7;;0,0;60;12,75;30,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783193;27.06.25 19:10:05;-77,496;335,769;32,688;26,883;28,077;800,192;3,558;55,695;25,865;52,650;27,205;1,840;261,816;30,571;28,642;6377;637,7;;0,0;60;12,77;30,87;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783194;27.06.25 19:11:05;-77,501;329,931;32,324;25,664;28,057;800,192;3,549;55,690;25,860;52,920;27,205;1,385;286,307;30,583;28,651;6377;637,7;;0,0;60;12,75;31,07;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783195;27.06.25 19:12:05;-78,677;321,283;31,714;24,183;28,063;800,192;3,555;55,490;25,855;52,160;27,240;1,898;288,304;30,583;28,679;6377;637,7;;0,0;60;12,75;30,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783196;27.06.25 19:13:05;-79,731;312,474;31,227;22,921;28,007;800,192;3,546;55,195;25,830;51,980;27,145;1,747;287,426;30,608;28,682;6377;637,7;;0,0;60;12,76;30,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783197;27.06.25 19:14:05;-80,955;302,196;31,006;21,471;27,970;800,192;3,549;55,195;25,850;52,475;27,065;2,189;268,639;30,635;28,703;6377;637,7;;0,0;60;12,72;30,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783198;27.06.25 19:15:05;-81,847;293,710;30,540;20,238;27,942;800,192;3,552;55,305;25,830;52,480;27,035;2,532;277,824;30,656;28,685;6377;637,7;;0,0;60;12,73;30,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783199;27.06.25 19:16:05;-82,813;283,133;30,035;19,114;27,930;800,192;3,543;55,225;25,840;52,620;27,005;1,719;263,745;30,665;28,712;6377;637,7;;0,0;60;12,73;30,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783200;27.06.25 19:17:05;-83,804;279,860;29,346;18,570;27,905;800,192;3,543;55,105;25,855;52,625;27,035;1,679;267,233;30,668;28,709;6377;637,7;;0,0;60;12,73;30,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783201;27.06.25 19:18:05;-84,116;272,883;28,834;17,325;27,862;800,192;3,546;54,895;25,840;52,375;26,995;1,884;262,013;30,668;28,712;6377;637,7;;0,0;60;12,72;30,79;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783202;27.06.25 19:19:05;-84,560;209,746;28,667;12,858;27,830;800,192;3,540;54,820;25,865;52,490;26,935;1,657;286,419;30,668;28,715;6377;637,7;;0,0;60;12,68;30,95;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783203;27.06.25 19:20:05;-84,055;205,796;28,123;12,739;27,757;800,192;3,540;54,840;25,895;52,680;26,890;2,164;262,884;30,687;28,712;6377;637,7;;0,0;60;12,68;30,99;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783204;27.06.25 19:21:05;-83,810;223,747;28,261;13,679;27,733;800,192;3,546;54,920;25,930;52,900;26,890;1,124;171,163;30,705;28,727;6377;637,7;;0,0;60;12,68;30,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783205;27.06.25 19:22:05;-84,155;212,096;27,855;12,870;27,722;800,192;3,546;54,885;25,960;53,160;26,835;1,230;291,673;30,730;28,740;6377;637,7;;0,0;60;12,67;30,71;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783206;27.06.25 19:23:05;-83,892;138,953;27,475;8,408;27,687;800,192;3,549;54,825;26,010;53,150;26,800;1,125;196,622;30,757;28,761;6377;637,7;;0,0;60;12,66;30,60;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783207;27.06.25 19:24:05;-83,751;127,976;27,133;7,646;27,575;800,192;3,531;54,450;26,040;52,890;26,735;1,301;261,439;30,763;28,770;6377;637,7;;0,0;60;12,64;30,75;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783208;27.06.25 19:25:05;-83,432;145,362;26,906;8,273;27,467;800,192;3,537;54,345;26,025;53,030;26,650;2,305;293,676;30,763;28,776;6377;637,7;;0,0;60;12,62;30,56;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783209;27.06.25 19:26:05;-82,756;163,043;27,126;8,755;27,347;800,192;3,540;54,365;26,010;53,325;26,520;1,102;235,997;30,766;28,804;6377;637,7;;0,0;60;12,61;30,63;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783210;27.06.25 19:27:05;-82,308;157,981;27,219;8,598;27,290;800,192;3,537;54,455;25,990;53,375;26,470;1,528;286,909;30,775;28,804;6377;637,7;;0,0;60;12,60;30,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783211;27.06.25 19:28:05;-82,220;176,316;27,185;9,602;27,275;800,192;3,540;54,695;25,960;53,910;26,400;1,025;243,023;30,772;28,810;6377;637,7;;0,0;60;12,60;30,32;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783212;27.06.25 19:29:05;-82,165;140,261;26,845;8,096;27,233;800,192;3,540;54,730;25,945;54,135;26,330;1,964;267,221;30,785;28,813;6377;637,7;;0,0;60;12,59;30,32;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783213;27.06.25 19:30:05;-81,772;150,625;26,754;8,273;27,155;800,192;3,537;54,700;25,965;54,255;26,250;1,275;261,197;30,818;28,813;6377;637,7;;0,0;60;12,59;30,40;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783214;27.06.25 19:31:05;-81,692;135,754;26,482;7,692;27,082;800,192;3,546;54,640;25,995;54,460;26,145;2,402;262,806;30,830;28,822;6377;637,7;;0,0;60;12,57;30,28;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783215;27.06.25 19:32:05;-81,267;131,071;26,632;7,008;26,985;800,192;3,537;54,705;25,945;54,785;26,025;1,091;237,994;30,848;28,825;6377;637,7;;0,0;60;12,58;30,24;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783216;27.06.25 19:33:05;-80,615;117,014;26,809;7,011;26,925;800,192;3,531;54,660;25,905;54,825;25,940;1,804;262,631;30,848;28,838;6377;637,7;;0,0;60;12,56;30,36;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783217;27.06.25 19:34:05;-79,629;103,006;26,824;6,246;26,785;800,192;3,528;54,610;25,845;55,105;25,825;2,208;267,294;30,849;28,837;6377;637,7;;0,0;60;12,56;30,00;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783218;27.06.25 19:35:05;-78,926;100,995;26,889;6,132;26,665;800,192;3,531;54,900;25,825;55,515;25,740;1,700;201,263;30,855;28,816;6377;637,7;;0,0;60;12,55;30,12;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783219;27.06.25 19:36:05;-78,205;85,318;27,329;5,853;26,552;800,192;3,522;55,165;25,735;55,730;25,685;0,968;181,851;30,864;28,856;6377;637,7;;0,0;60;12,56;30,00;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783220;27.06.25 19:37:05;-77,352;71,845;27,417;5,884;26,472;800,192;3,531;55,380;25,660;55,910;25,620;1,268;278,814;30,864;28,877;6377;637,7;;0,0;60;12,55;29,96;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783221;27.06.25 19:38:05;-76,335;64,498;27,620;5,972;26,370;800,192;3,522;55,610;25,620;56,175;25,575;1,937;259,043;30,864;28,898;6377;637,7;;0,0;60;12,54;29,88;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783222;27.06.25 19:39:05;-76,326;60,881;27,708;5,913;26,280;800,192;3,516;55,690;25,535;56,210;25,490;2,572;263,301;30,867;28,905;6377;637,7;;0,0;60;12,55;29,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783223;27.06.25 19:40:05;-76,372;57,205;28,043;5,657;26,142;800,189;3,516;55,940;25,420;56,485;25,400;1,172;234,579;30,867;28,911;6377;637,7;;0,0;60;12,54;29,52;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783224;27.06.25 19:41:05;-75,971;55,970;28,088;5,925;26,067;800,186;3,516;56,345;25,325;56,710;25,320;2,250;286,296;30,873;28,905;6377;637,7;;0,0;60;12,51;29,76;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783225;27.06.25 19:42:05;-75,489;56,096;28,282;5,872;25,933;800,183;3,510;56,605;25,220;56,985;25,240;1,712;257,726;30,870;28,911;6377;637,7;;0,0;60;12,51;29,72;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783226;27.06.25 19:43:05;-74,868;57,418;28,805;6,133;25,847;800,180;3,510;56,975;25,120;57,425;25,190;0,855;199,226;30,876;28,911;6377;637,7;;0,0;60;12,52;29,37;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783227;27.06.25 19:44:05;-74,483;59,034;29,066;6,882;25,800;800,183;3,510;57,490;25,065;57,775;25,180;0,953;170,336;30,885;28,914;6377;637,7;;0,0;60;12,53;29,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783228;27.06.25 19:45:05;-74,333;60,171;29,075;7,268;25,750;800,183;3,513;57,765;24,995;57,755;25,170;1,307;257,333;30,879;28,914;6377;637,7;;0,0;60;12,52;29,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783229;27.06.25 19:46:05;-73,923;69,371;29,214;7,536;25,702;800,183;3,513;57,930;24,940;57,905;25,160;0,724;256,342;30,888;28,917;6377;637,7;;0,0;60;12,53;29,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783230;27.06.25 19:47:05;-73,633;83,990;29,165;8,032;25,662;800,183;3,519;58,190;24,915;57,955;25,190;1,025;184,646;30,894;28,929;6377;637,7;;0,0;60;12,54;28,89;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783231;27.06.25 19:48:05;-73,473;131,520;28,788;9,360;25,667;800,183;3,519;58,225;24,890;58,025;25,150;1,757;228,156;30,913;28,935;6377;637,7;;0,0;60;12,53;29,09;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783232;27.06.25 19:49:05;-73,247;174,220;28,330;10,162;25,712;800,186;3,516;58,350;24,840;58,010;25,125;1,227;240,503;30,903;28,981;6377;637,7;;0,0;60;12,53;29,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783233;27.06.25 19:50:05;-73,339;183,892;27,933;10,456;25,780;800,186;3,522;58,485;24,875;58,180;25,105;1,112;224,792;30,888;28,969;6377;637,7;;0,0;60;12,55;28,69;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783234;27.06.25 19:51:05;-73,396;201,761;27,455;10,810;25,875;800,189;3,522;58,520;24,920;58,340;25,125;0,786;245,565;30,894;28,962;6377;637,7;;0,0;60;12,55;29,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783235;27.06.25 19:52:05;-73,777;209,261;26,788;10,922;25,965;800,183;3,528;58,385;24,995;58,340;25,140;1,549;260,044;30,888;28,981;6377;637,7;;0,0;60;12,54;28,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783236;27.06.25 19:53:05;-73,766;206,367;26,231;10,500;26,050;800,183;3,522;58,120;25,065;58,285;25,150;1,255;215,027;30,879;29,002;6377;637,7;;0,0;60;12,55;28,61;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783237;27.06.25 19:54:05;-73,893;201,348;25,833;10,188;26,108;800,189;3,537;58,000;25,150;58,225;25,190;0,670;242,021;30,895;29,005;6377;637,7;;0,0;60;12,57;28,33;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783238;27.06.25 19:55:05;-74,304;199,204;25,556;10,258;26,187;800,183;3,540;57,830;25,245;58,375;25,200;1,205;264,122;30,873;28,999;6377;637,7;;0,0;60;12,56;28,53;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783239;27.06.25 19:56:05;-74,542;197,507;25,022;10,255;26,265;800,180;3,546;57,615;25,360;58,490;25,240;1,350;218,374;30,876;29,005;6377;637,7;;0,0;60;12,56;28,49;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783240;27.06.25 19:57:05;-74,942;194,924;24,244;9,758;26,300;800,183;3,522;56,935;25,470;57,845;25,265;1,302;194,906;30,864;29,008;6377;637,7;;0,0;60;12,56;28,81;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783241;27.06.25 19:58:05;-74,766;191,904;24,269;9,271;26,335;800,183;3,540;57,050;25,570;58,295;25,255;0,850;206,117;30,867;29,005;6377;637,7;;0,0;60;12,57;28,77;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783242;27.06.25 19:59:05;-74,766;189,722;23,911;9,411;26,382;800,186;3,543;56,890;25,645;58,270;25,270;0,407;267,328;30,867;29,011;6377;637,7;;0,0;60;12,56;29,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783243;27.06.25 20:00:05;-75,002;186,975;23,815;9,775;26,477;800,186;3,549;57,015;25,795;58,700;25,365;0,190;178,656;30,861;29,014;6377;637,7;;0,0;60;12,56;29,13;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783244;27.06.25 20:01:05;-75,389;183,258;23,208;9,875;26,580;800,186;3,552;56,770;25,940;58,595;25,390;0,200;237,836;30,864;29,020;6377;637,7;;0,0;60;12,57;28,85;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783245;27.06.25 20:02:05;-75,744;180,658;22,610;9,853;26,692;800,186;3,552;56,335;26,140;58,505;25,425;0,192;275,001;30,861;29,027;6377;637,7;;0,0;60;12,56;29,05;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783246;27.06.25 20:03:05;-76,235;179,416;21,949;9,581;26,765;800,192;3,549;55,675;26,300;58,190;25,515;0,732;208,103;30,864;29,038;6377;637,7;;0,0;60;12,57;29,21;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783247;27.06.25 20:04:05;-76,611;169,655;21,478;8,539;26,770;800,192;3,522;54,920;26,415;57,600;25,505;1,463;223,819;30,861;29,030;6377;637,7;;0,0;60;12,57;29,01;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783248;27.06.25 20:05:05;-76,645;156,892;21,474;7,559;26,762;800,192;3,528;54,770;26,455;58,020;25,445;0,715;270,062;30,861;29,029;6377;637,7;;0,0;60;12,57;29,01;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783249;27.06.25 20:06:05;-76,383;156,624;21,408;7,580;26,777;800,192;3,540;54,790;26,505;58,145;25,455;0,670;245,059;30,840;29,048;6377;637,7;;0,0;60;12,57;29,25;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783250;27.06.25 20:07:05;-76,744;147,147;20,940;7,372;26,792;800,192;3,543;54,735;26,530;58,145;25,490;0,858;185,423;30,852;29,069;6377;637,7;;0,0;60;12,58;29,29;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783251;27.06.25 20:08:05;-76,497;152,224;20,977;6,903;26,775;800,192;3,552;54,725;26,535;58,205;25,495;0,693;231,249;30,855;29,069;6377;637,7;;0,0;60;12,58;29,44;;14;A27212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
